GEO_ID,NAME,S2801_C01_001E,S2801_C01_001M,S2801_C01_002E,S2801_C01_002M,S2801_C01_003E,S2801_C01_003M,S2801_C01_004E,S2801_C01_004M,S2801_C01_005E,S2801_C01_005M,S2801_C01_006E,S2801_C01_006M,S2801_C01_007E,S2801_C01_007M,S2801_C01_008E,S2801_C01_008M,S2801_C01_009E,S2801_C01_009M,S2801_C01_010E,S2801_C01_010M,S2801_C01_011E,S2801_C01_011M,S2801_C01_012E,S2801_C01_012M,S2801_C01_013E,S2801_C01_013M,S2801_C01_014E,S2801_C01_014M,S2801_C01_015E,S2801_C01_015M,S2801_C01_016E,S2801_C01_016M,S2801_C01_017E,S2801_C01_017M,S2801_C01_018E,S2801_C01_018M,S2801_C01_019E,S2801_C01_019M,S2801_C01_020E,S2801_C01_020M,S2801_C01_021E,S2801_C01_021M,S2801_C01_022E,S2801_C01_022M,S2801_C01_023E,S2801_C01_023M,S2801_C01_024E,S2801_C01_024M,S2801_C01_025E,S2801_C01_025M,S2801_C01_026E,S2801_C01_026M,S2801_C01_027E,S2801_C01_027M,S2801_C01_028E,S2801_C01_028M,S2801_C01_029E,S2801_C01_029M,S2801_C01_030E,S2801_C01_030M,S2801_C01_031E,S2801_C01_031M,S2801_C02_001E,S2801_C02_001M,S2801_C02_002E,S2801_C02_002M,S2801_C02_003E,S2801_C02_003M,S2801_C02_004E,S2801_C02_004M,S2801_C02_005E,S2801_C02_005M,S2801_C02_006E,S2801_C02_006M,S2801_C02_007E,S2801_C02_007M,S2801_C02_008E,S2801_C02_008M,S2801_C02_009E,S2801_C02_009M,S2801_C02_010E,S2801_C02_010M,S2801_C02_011E,S2801_C02_011M,S2801_C02_012E,S2801_C02_012M,S2801_C02_013E,S2801_C02_013M,S2801_C02_014E,S2801_C02_014M,S2801_C02_015E,S2801_C02_015M,S2801_C02_016E,S2801_C02_016M,S2801_C02_017E,S2801_C02_017M,S2801_C02_018E,S2801_C02_018M,S2801_C02_019E,S2801_C02_019M,S2801_C02_020E,S2801_C02_020M,S2801_C02_021E,S2801_C02_021M,S2801_C02_022E,S2801_C02_022M,S2801_C02_023E,S2801_C02_023M,S2801_C02_024E,S2801_C02_024M,S2801_C02_025E,S2801_C02_025M,S2801_C02_026E,S2801_C02_026M,S2801_C02_027E,S2801_C02_027M,S2801_C02_028E,S2801_C02_028M,S2801_C02_029E,S2801_C02_029M,S2801_C02_030E,S2801_C02_030M,S2801_C02_031E,S2801_C02_031M
1400000US31153010501,"Census Tract 105.01, Sarpy County, Nebraska",2473,121,2377,135,2147,162,115,60,2123,148,61,54,1609,193,50,69,43,54,0,14,96,69,2199,144,13,22,2186,142,1870,166,154,96,2022,169,175,112,274,95,196,95,0,14,99,83,97,57,1067,218,13,22,942,212,112,65,1210,207,0,14,1145,210,65,54,(X),(X),96.1,2.8,86.8,5,4.7,2.4,85.8,4.5,2.5,2.2,65.1,7.1,2,2.8,1.7,2.2,0,0.9,3.9,2.8,88.9,3.8,0.5,0.9,88.4,3.9,75.6,5.9,6.2,3.9,81.8,5.3,7.1,4.5,11.1,3.8,(X),(X),0,10.8,50.5,27.8,49.5,27.8,(X),(X),1.2,2.1,88.3,6.3,10.5,6,(X),(X),0,1.8,94.6,4.5,5.4,4.5
1400000US31153010502,"Census Tract 105.02, Sarpy County, Nebraska",1721,75,1535,85,1308,104,159,57,1327,97,127,66,926,142,8,12,105,74,0,10,186,62,1477,107,0,10,1477,107,1165,123,158,85,1282,124,81,46,244,80,163,71,0,10,82,47,81,56,1043,134,0,10,920,138,123,49,515,123,0,10,475,120,40,37,(X),(X),89.2,3.5,76,5,9.2,3.3,77.1,4.6,7.4,3.9,53.8,7.5,0.5,0.7,6.1,4.3,0,1.3,10.8,3.5,85.8,4.7,0,1.3,85.8,4.7,67.7,5.9,9.2,4.9,74.5,6.4,4.7,2.7,14.2,4.7,(X),(X),0,12.9,50.3,24,49.7,24,(X),(X),0,2.1,88.2,4.8,11.8,4.8,(X),(X),0,4.3,92.2,6.8,7.8,6.8
1400000US31153010503,"Census Tract 105.03, Sarpy County, Nebraska",1269,63,1147,79,1015,104,70,40,1057,88,112,82,750,98,0,10,25,31,0,10,122,62,1059,98,0,10,1059,98,843,104,113,57,927,99,36,32,210,90,169,72,0,10,98,61,71,53,492,112,0,10,390,104,102,67,608,108,0,10,571,105,37,40,(X),(X),90.4,4.8,80,8.1,5.5,3.2,83.3,5.7,8.8,6.4,59.1,7.1,0,1.8,2,2.5,0,1.8,9.6,4.8,83.5,6.9,0,1.8,83.5,6.9,66.4,8.1,8.9,4.4,73,7.5,2.8,2.6,16.5,6.9,(X),(X),0,12.4,58,26.5,42,26.5,(X),(X),0,4.5,79.3,12.9,20.7,12.9,(X),(X),0,3.6,93.9,6.3,6.1,6.3
1400000US31153010614,"Census Tract 106.14, Sarpy County, Nebraska",1977,104,1823,114,1594,133,122,65,1651,102,89,47,1249,132,0,14,94,79,8,15,154,65,1778,120,28,43,1750,114,1302,154,218,95,1495,136,99,51,199,66,190,86,0,14,131,74,59,49,1055,137,28,43,887,136,140,37,732,92,0,14,732,92,0,14,(X),(X),92.2,3.3,80.6,5.3,6.2,3.2,83.5,3.8,4.5,2.4,63.2,5.8,0,1.1,4.8,4,0.4,0.7,7.8,3.3,89.9,3.3,1.4,2.2,88.5,3.3,65.9,6.9,11,4.8,75.6,5.4,5,2.6,10.1,3.3,(X),(X),0,11.2,68.9,22.7,31.1,22.7,(X),(X),2.7,4,84.1,5.4,13.3,3.9,(X),(X),0,3,100,3,0,3
1400000US31153010615,"Census Tract 106.15, Sarpy County, Nebraska",789,46,756,50,708,48,54,25,674,57,11,14,548,61,5,8,30,30,0,10,33,23,746,51,0,10,746,51,590,70,39,31,687,52,6,8,43,26,13,13,0,10,7,10,6,8,371,57,0,10,334,58,37,25,405,56,0,10,405,56,0,10,(X),(X),95.8,2.8,89.7,3.6,6.8,3.2,85.4,5,1.4,1.8,69.5,7,0.6,1.1,3.8,3.8,0,2.8,4.2,2.8,94.6,3.3,0,2.8,94.6,3.3,74.8,7.6,4.9,3.9,87.1,4.2,0.8,1,5.4,3.3,(X),(X),0,68.4,53.8,53.8,46.2,53.8,(X),(X),0,5.9,90,6.7,10,6.7,(X),(X),0,5.4,100,5.4,0,5.4
1400000US31153010616,"Census Tract 106.16, Sarpy County, Nebraska",1534,92,1432,95,1314,104,80,40,1326,89,84,49,1020,100,0,10,57,51,0,10,102,56,1400,94,6,9,1394,93,1227,102,89,57,1278,112,73,38,134,60,83,56,6,9,35,28,42,49,435,101,0,10,376,96,59,32,1016,103,0,10,983,108,33,25,(X),(X),93.4,3.6,85.7,4.6,5.2,2.5,86.4,4.1,5.5,3.3,66.5,5.7,0,1.5,3.7,3.3,0,1.5,6.6,3.6,91.3,3.8,0.4,0.6,90.9,3.7,80,5.1,5.8,3.7,83.3,5.4,4.8,2.5,8.7,3.8,(X),(X),7.2,12,42.2,32.4,50.6,35.3,(X),(X),0,5,86.4,7.2,13.6,7.2,(X),(X),0,2.2,96.8,2.5,3.2,2.5
1400000US31153010617,"Census Tract 106.17, Sarpy County, Nebraska",1832,94,1740,99,1676,102,159,72,1507,102,27,26,1293,126,8,13,64,41,0,14,92,60,1689,106,0,14,1689,106,1360,122,65,42,1606,108,99,48,143,78,96,45,0,14,86,43,10,15,502,96,0,14,438,96,64,41,1234,94,0,14,1165,84,69,58,(X),(X),95,3.2,91.5,3.7,8.7,3.9,82.3,4.7,1.5,1.4,70.6,6.1,0.4,0.7,3.5,2.2,0,1.2,5,3.2,92.2,4.2,0,1.2,92.2,4.2,74.2,5.7,3.5,2.3,87.7,4.6,5.4,2.6,7.8,4.2,(X),(X),0,20.7,89.6,15.2,10.4,15.2,(X),(X),0,4.4,87.3,8,12.7,8,(X),(X),0,1.8,94.4,4.6,5.6,4.6
1400000US31153010618,"Census Tract 106.18, Sarpy County, Nebraska",2814,147,2794,150,2607,164,43,42,2701,153,154,114,2015,192,33,38,73,59,0,14,20,32,2734,151,17,28,2717,153,2397,208,170,107,2506,177,69,47,80,56,79,53,0,14,63,52,16,27,863,195,17,28,812,199,34,29,1872,155,0,14,1842,152,30,36,(X),(X),99.3,1.1,92.6,4.1,1.5,1.5,96,2.7,5.5,4,71.6,6,1.2,1.3,2.6,2.1,0,0.8,0.7,1.1,97.2,2,0.6,1,96.6,2.4,85.2,4.8,6,3.7,89.1,4.7,2.5,1.7,2.8,2,(X),(X),0,24.4,79.7,32.6,20.3,32.6,(X),(X),2,3.3,94.1,4.8,3.9,3.5,(X),(X),0,1.2,98.4,1.9,1.6,1.9
1400000US31153010619,"Census Tract 106.19, Sarpy County, Nebraska",1814,94,1698,110,1487,143,102,49,1556,124,152,97,1078,128,0,10,38,50,0,10,116,71,1590,120,11,16,1579,120,1330,137,126,68,1426,134,36,26,224,106,246,76,11,16,148,66,87,59,872,150,0,10,745,133,127,92,696,135,0,10,686,134,10,15,(X),(X),93.6,3.9,82,7.1,5.6,2.8,85.8,4.5,8.4,5.3,59.4,7.2,0,1.2,2.1,2.7,0,1.2,6.4,3.9,87.7,5.7,0.6,0.9,87,5.7,73.3,6.3,6.9,3.7,78.6,6.6,2,1.4,12.3,5.7,(X),(X),4.5,6.5,60.2,20.1,35.4,20.4,(X),(X),0,2.5,85.4,9.7,14.6,9.7,(X),(X),0,3.2,98.6,2.2,1.4,2.2
1400000US31153010620,"Census Tract 106.20, Sarpy County, Nebraska",2039,123,1925,141,1855,139,66,35,1810,130,55,54,1440,129,9,15,125,81,0,14,114,55,1844,132,0,14,1844,132,1633,116,89,42,1720,136,74,42,195,62,124,52,0,14,106,49,18,19,849,129,0,14,682,123,167,61,1066,104,0,14,1056,104,10,15,(X),(X),94.4,2.8,91,4.2,3.2,1.7,88.8,3.1,2.7,2.6,70.6,5.1,0.4,0.7,6.1,3.9,0,1.1,5.6,2.8,90.4,3,0,1.1,90.4,3,80.1,4.5,4.4,2.1,84.4,3.5,3.6,2,9.6,3,(X),(X),0,16.5,85.5,15.3,14.5,15.3,(X),(X),0,2.6,80.3,6.8,19.7,6.8,(X),(X),0,2.1,99.1,1.4,0.9,1.4
1400000US31153010621,"Census Tract 106.21, Sarpy County, Nebraska",2566,152,2453,160,2136,196,121,68,2274,185,130,78,1542,185,0,14,101,83,0,14,113,76,2277,172,12,19,2265,174,1803,187,229,110,1974,182,78,57,289,147,312,120,12,19,194,80,106,92,1175,196,0,14,1069,197,106,78,1079,168,0,14,1002,159,77,82,(X),(X),95.6,2.9,83.2,6.1,4.7,2.7,88.6,4.1,5.1,3,60.1,7.2,0,0.9,3.9,3.2,0,0.9,4.4,2.9,88.7,5.6,0.5,0.7,88.3,5.6,70.3,6.4,8.9,4.2,76.9,6.7,3,2.2,11.3,5.6,(X),(X),3.8,5.9,62.2,22.9,34,23.1,(X),(X),0,1.9,91,6.6,9,6.6,(X),(X),0,2.1,92.9,7.4,7.1,7.4
1400000US31153010622,"Census Tract 106.22, Sarpy County, Nebraska",1337,51,1257,70,1186,80,22,25,1149,92,22,24,1078,85,0,10,0,10,0,10,80,54,1271,69,0,10,1271,69,1027,100,53,39,1218,75,29,27,66,52,54,32,0,10,36,29,18,19,462,92,0,10,453,90,9,14,821,93,0,10,782,98,39,45,(X),(X),94,4,88.7,5.1,1.6,1.9,85.9,6.5,1.6,1.8,80.6,5.6,0,1.7,0,1.7,0,1.7,6,4,95.1,3.9,0,1.7,95.1,3.9,76.8,7.6,4,2.9,91.1,4.8,2.2,2,4.9,3.9,(X),(X),0,32.7,66.7,33.7,33.3,33.7,(X),(X),0,4.7,98.1,3,1.9,3,(X),(X),0,2.7,95.2,5.6,4.8,5.6
1400000US31153010623,"Census Tract 106.23, Sarpy County, Nebraska",1801,91,1661,100,1547,111,145,61,1457,106,7,13,1287,121,24,22,43,34,9,14,140,64,1608,101,0,14,1608,101,1384,113,70,36,1514,102,53,36,193,65,213,75,0,14,115,66,98,52,448,88,0,14,381,90,67,44,1140,108,0,14,1112,108,28,22,(X),(X),92.2,3.5,85.9,5,8.1,3.4,80.9,4.3,0.4,0.7,71.5,5.4,1.3,1.2,2.4,1.9,0.5,0.8,7.8,3.5,89.3,3.5,0,1.2,89.3,3.5,76.8,5,3.9,2,84.1,4,2.9,2,10.7,3.5,(X),(X),0,10,54,22.5,46,22.5,(X),(X),0,4.9,85,9.7,15,9.7,(X),(X),0,2,97.5,1.9,2.5,1.9
1400000US31153010624,"Census Tract 106.24, Sarpy County, Nebraska",1801,80,1775,85,1691,89,63,40,1672,103,47,51,1415,113,11,16,36,30,0,14,26,25,1781,84,0,14,1781,84,1514,129,106,66,1634,103,104,43,20,23,84,59,0,14,75,58,9,14,365,97,0,14,354,95,11,19,1352,110,0,14,1352,110,0,14,(X),(X),98.6,1.4,93.9,3.1,3.5,2.3,92.8,3.3,2.6,2.8,78.6,5.4,0.6,0.9,2,1.7,0,1.2,1.4,1.4,98.9,1.3,0,1.2,98.9,1.3,84.1,4.9,5.9,3.7,90.7,4.7,5.8,2.4,1.1,1.3,(X),(X),0,23.2,89.3,19.8,10.7,19.8,(X),(X),0,6,97,5,3,5,(X),(X),0,1.6,100,1.6,0,1.6
1400000US31153010625,"Census Tract 106.25, Sarpy County, Nebraska",2066,97,1910,138,1687,168,74,76,1780,143,89,61,1447,142,0,14,28,37,0,14,156,111,1923,138,0,14,1923,138,1679,163,186,84,1716,150,31,39,143,109,228,117,0,14,169,96,59,75,760,185,0,14,713,176,47,57,1078,173,0,14,1041,167,37,59,(X),(X),92.4,5.3,81.7,6.9,3.6,3.6,86.2,6.2,4.3,3,70,6.4,0,1.1,1.4,1.8,0,1.1,7.6,5.3,93.1,5.2,0,1.1,93.1,5.2,81.3,7.1,9,4,83.1,6.6,1.5,1.9,6.9,5.2,(X),(X),0,9.4,74.1,28.2,25.9,28.2,(X),(X),0,2.9,93.8,7.1,6.2,7.1,(X),(X),0,2.1,96.6,5.3,3.4,5.3
1400000US31153010626,"Census Tract 106.26, Sarpy County, Nebraska",2008,77,1960,85,1802,107,73,52,1849,102,66,63,1431,127,0,14,14,17,0,14,48,41,1903,107,0,14,1903,107,1626,138,150,90,1718,129,129,65,105,78,70,49,0,14,54,42,16,26,719,143,0,14,687,144,32,31,1219,138,0,14,1162,134,57,69,(X),(X),97.6,2,89.7,4.3,3.6,2.6,92.1,3.5,3.3,3.1,71.3,6.3,0,1.1,0.7,0.8,0,1.1,2.4,2,94.8,3.9,0,1.1,94.8,3.9,81,6.3,7.5,4.5,85.6,5.8,6.4,3.3,5.2,3.9,(X),(X),0,26.9,77.1,32.6,22.9,32.6,(X),(X),0,3.1,95.5,4.4,4.5,4.4,(X),(X),0,1.8,95.3,5.5,4.7,5.5
1400000US31153010627,"Census Tract 106.27, Sarpy County, Nebraska",1098,33,1098,33,1042,54,64,52,998,63,27,37,902,79,9,14,43,36,0,10,0,10,1060,50,0,10,1060,50,888,104,47,35,971,70,44,31,38,40,25,24,0,10,25,24,0,10,273,73,0,10,235,65,38,40,800,80,0,10,800,80,0,10,(X),(X),100,2,94.9,4.2,5.8,4.7,90.9,4.8,2.5,3.4,82.1,7,0.8,1.3,3.9,3.3,0,2,0,2,96.5,3.6,0,2,96.5,3.6,80.9,9.4,4.3,3.2,88.4,5.9,4,2.8,3.5,3.6,(X),(X),0,49.4,100,49.3,0,49.4,(X),(X),0,7.9,86.1,13.6,13.9,13.6,(X),(X),0,2.8,100,2.8,0,2.8
1400000US31153010628,"Census Tract 106.28, Sarpy County, Nebraska",2239,103,2169,111,2079,124,54,44,2068,118,18,29,1792,147,11,17,11,17,0,14,70,50,2160,112,0,14,2160,112,1916,126,108,66,2016,128,141,70,79,50,77,47,0,14,60,40,17,27,356,123,0,14,309,112,47,41,1806,132,0,14,1791,132,15,21,(X),(X),96.9,2.2,92.9,4.3,2.4,1.9,92.4,3.4,0.8,1.3,80,5.8,0.5,0.8,0.5,0.8,0,1,3.1,2.2,96.5,2.2,0,1,96.5,2.2,85.6,4.4,4.8,2.9,90,4.2,6.3,3,3.5,2.2,(X),(X),0,24.9,77.9,30.8,22.1,30.8,(X),(X),0,6.1,86.8,10.9,13.2,10.9,(X),(X),0,1.2,99.2,1.2,0.8,1.2
1400000US31153010629,"Census Tract 106.29, Sarpy County, Nebraska",1183,113,1156,105,1073,105,55,30,1078,107,26,23,832,106,4,6,25,18,0,10,27,22,1076,105,0,10,1076,105,910,103,37,23,1021,108,21,19,107,49,68,34,0,10,68,34,0,10,470,116,0,10,422,112,48,26,645,96,0,10,586,88,59,45,(X),(X),97.7,1.8,90.7,4,4.6,2.5,91.1,3,2.2,1.9,70.3,6.1,0.3,0.5,2.1,1.5,0,1.9,2.3,1.8,91,3.9,0,1.9,91,3.9,76.9,4.6,3.1,2,86.3,4.4,1.8,1.6,9,3.9,(X),(X),0,27.5,100,27.5,0,27.5,(X),(X),0,4.7,89.8,5.5,10.2,5.5,(X),(X),0,3.4,90.9,6.5,9.1,6.5
1400000US31153010630,"Census Tract 106.30, Sarpy County, Nebraska",1439,87,1439,87,1412,88,0,10,1364,83,0,10,1281,106,21,25,26,27,0,10,0,10,1369,103,0,10,1369,103,1129,103,39,28,1311,100,53,43,70,70,0,10,0,10,0,10,0,10,177,71,0,10,161,68,16,24,1262,83,0,10,1208,101,54,67,(X),(X),100,1.5,98.1,1.9,0,1.5,94.8,3.1,0,1.5,89,5.3,1.5,1.8,1.8,1.9,0,1.5,0,1.5,95.1,4.8,0,1.5,95.1,4.8,78.5,6.3,2.7,1.9,91.1,5.4,3.7,2.9,4.9,4.8,(X),(X),-,**,-,**,-,**,(X),(X),0,11.9,91,12.8,9,12.8,(X),(X),0,1.8,95.7,5.3,4.3,5.3
1400000US31153010631,"Census Tract 106.31, Sarpy County, Nebraska",1661,106,1625,104,1533,99,69,38,1505,127,58,57,1274,125,0,14,68,41,0,14,36,30,1517,105,0,14,1517,105,1277,126,62,34,1361,99,126,53,144,83,38,32,0,14,27,27,11,17,427,92,0,14,326,84,101,73,1196,103,0,14,1164,102,32,30,(X),(X),97.8,1.8,92.3,3.5,4.2,2.3,90.6,4,3.5,3.4,76.7,6.6,0,1.3,4.1,2.5,0,1.3,2.2,1.8,91.3,4.8,0,1.3,91.3,4.8,76.9,5.8,3.7,2.1,81.9,4.7,7.6,3,8.7,4.8,(X),(X),0,40,71.1,40.2,28.9,40.2,(X),(X),0,5.1,76.3,15.4,23.7,15.4,(X),(X),0,1.9,97.3,2.5,2.7,2.5
1400000US31153010632,"Census Tract 106.32, Sarpy County, Nebraska",1969,130,1887,126,1763,147,97,63,1731,147,22,23,1529,146,40,60,32,29,0,14,82,52,1744,149,12,18,1732,148,1504,149,63,42,1638,149,103,55,225,100,105,81,0,14,50,62,55,55,666,139,0,14,496,124,170,97,1198,139,12,18,1186,139,0,14,(X),(X),95.8,2.6,89.5,4.3,4.9,3.1,87.9,4.5,1.1,1.2,77.7,5.6,2,3,1.6,1.5,0,1.1,4.2,2.6,88.6,5,0.6,0.9,88,5,76.4,5.9,3.2,2.1,83.2,5.1,5.2,2.8,11.4,5,(X),(X),0,19.2,47.6,43.5,52.4,43.5,(X),(X),0,3.3,74.5,12.7,25.5,12.7,(X),(X),1,1.5,99,1.5,0,1.9
1400000US31153010633,"Census Tract 106.33, Sarpy County, Nebraska",1196,42,1167,51,1117,62,82,40,1035,70,26,31,813,107,0,10,59,45,14,22,29,26,1108,66,0,10,1108,66,908,99,86,56,939,94,117,76,88,60,81,50,0,10,61,44,20,23,533,106,0,10,504,105,29,26,582,114,0,10,543,94,39,54,(X),(X),97.6,2.2,93.4,3.7,6.9,3.4,86.5,5.1,2.2,2.6,68,7.7,0,1.9,4.9,3.8,1.2,1.9,2.4,2.2,92.6,5,0,1.9,92.6,5,75.9,7.8,7.2,4.7,78.5,7.6,9.8,6.4,7.4,5,(X),(X),0,23.9,75.3,26.3,24.7,26.3,(X),(X),0,4.1,94.6,4.9,5.4,4.9,(X),(X),0,3.8,93.3,8.8,6.7,8.8
1400000US31153010634,"Census Tract 106.34, Sarpy County, Nebraska",988,51,973,51,901,64,31,27,913,58,43,39,742,81,8,13,59,56,0,10,15,16,948,58,0,10,948,58,815,68,60,40,883,68,44,37,40,35,14,21,0,10,14,21,0,10,308,79,0,10,286,76,22,20,666,82,0,10,648,87,18,30,(X),(X),98.5,1.7,91.2,5.4,3.1,2.7,92.4,4.2,4.4,4,75.1,7.7,0.8,1.3,6,5.6,0,2.2,1.5,1.7,96,3.5,0,2.2,96,3.5,82.5,5.5,6.1,4,89.4,5.3,4.5,3.7,4,3.5,(X),(X),0,65.9,100,65.9,0,65.9,(X),(X),0,7,92.9,6.2,7.1,6.2,(X),(X),0,3.3,97.3,4.5,2.7,4.5
1400000US31153010701,"Census Tract 107.01, Sarpy County, Nebraska",832,50,789,50,702,59,44,27,713,55,30,26,614,58,4,7,23,23,0,10,43,27,748,53,0,10,748,53,597,53,74,37,572,64,115,45,84,42,37,25,0,10,26,22,11,11,235,65,0,10,170,55,65,39,560,51,0,10,552,51,8,9,(X),(X),94.8,3.2,84.4,6.6,5.3,3.3,85.7,4.9,3.6,3.1,73.8,6,0.5,0.8,2.8,2.8,0,2.7,5.2,3.2,89.9,4.9,0,2.7,89.9,4.9,71.8,6.3,8.9,4.3,68.8,7,13.8,5.5,10.1,4.9,(X),(X),0,40.6,70.3,27.3,29.7,27.3,(X),(X),0,9.1,72.3,14.9,27.7,14.9,(X),(X),0,3.9,98.6,1.6,1.4,1.6
1400000US31153010702,"Census Tract 107.02, Sarpy County, Nebraska",1354,84,1261,87,1188,97,127,54,1092,92,27,21,915,86,9,13,67,33,0,10,93,36,1211,85,0,10,1211,85,926,96,71,34,1065,96,78,41,143,46,103,64,0,10,65,57,38,25,443,80,0,10,367,79,76,41,808,88,0,10,779,85,29,22,(X),(X),93.1,2.6,87.7,4.5,9.4,3.9,80.6,4.6,2,1.6,67.6,5.2,0.7,1,4.9,2.4,0,1.6,6.9,2.6,89.4,3.3,0,1.6,89.4,3.3,68.4,5.8,5.2,2.5,78.7,5,5.8,3.1,10.6,3.3,(X),(X),0,19.5,63.1,27.6,36.9,27.6,(X),(X),0,4.9,82.8,8.8,17.2,8.8,(X),(X),0,2.7,96.4,2.7,3.6,2.7
1400000US31155968100,"Census Tract 9681, Saunders County, Nebraska",1358,105,1272,100,1185,93,89,30,1135,97,45,24,837,86,18,15,41,28,0,10,86,30,1148,95,25,20,1123,92,904,99,154,57,720,84,220,47,210,55,55,23,0,10,24,16,31,21,537,102,4,5,412,77,121,49,766,85,21,19,687,78,58,27,(X),(X),93.7,2.1,87.3,3.4,6.6,2.2,83.6,3.4,3.3,1.7,61.6,6.1,1.3,1.1,3,2,0,1.6,6.3,2.1,84.5,3.7,1.8,1.5,82.7,4.1,66.6,5.4,11.3,3.8,53,5.8,16.2,3.6,15.5,3.7,(X),(X),0,32.2,43.6,26.2,56.4,26.2,(X),(X),0.7,1,76.7,6.8,22.5,6.8,(X),(X),2.7,2.5,89.7,4.2,7.6,3.3
1400000US31155968200,"Census Tract 9682, Saunders County, Nebraska",2206,105,1854,105,1615,93,253,78,1521,115,146,53,1076,111,16,13,43,26,4,6,352,80,1704,107,9,7,1695,107,1328,121,190,65,1269,108,218,80,502,99,202,60,0,14,108,46,94,39,1063,139,9,7,730,100,324,93,941,100,0,14,857,95,84,36,(X),(X),84,3.4,73.2,4.2,11.5,3.5,68.9,4.3,6.6,2.3,48.8,4.9,0.7,0.6,1.9,1.2,0.2,0.3,16,3.4,77.2,4.1,0.4,0.3,76.8,4.1,60.2,4.9,8.6,2.8,57.5,4.7,9.9,3.6,22.8,4.1,(X),(X),0,10.5,53.5,15.3,46.5,15.3,(X),(X),0.8,0.7,68.7,6.6,30.5,6.6,(X),(X),0,2.4,91.1,3.7,8.9,3.7
1400000US31155968300,"Census Tract 9683, Saunders County, Nebraska",1960,138,1631,138,1437,113,94,44,1495,136,118,54,1176,117,0,14,58,39,10,17,329,87,1583,134,0,14,1583,134,1219,153,165,76,1319,137,101,49,377,100,327,103,0,14,136,83,191,74,822,130,0,14,636,117,186,71,811,122,0,14,811,122,0,14,(X),(X),83.2,4.2,73.3,4.6,4.8,2.2,76.3,4.9,6,2.6,60,6.1,0,1.1,3,2,0.5,0.8,16.8,4.2,80.8,4.7,0,1.1,80.8,4.7,62.2,6.3,8.4,3.6,67.3,6.7,5.2,2.5,19.2,4.7,(X),(X),0,6.6,41.6,19,58.4,19,(X),(X),0,2.7,77.4,7.9,22.6,7.9,(X),(X),0,2.7,100,2.7,0,2.7
1400000US31155968400,"Census Tract 9684, Saunders County, Nebraska",1680,110,1560,105,1338,81,140,34,1377,108,136,64,1077,80,2,3,59,29,0,10,120,34,1515,99,8,9,1507,97,1303,106,230,68,980,85,371,79,165,40,137,53,2,3,83,43,52,22,741,102,6,8,651,98,84,32,802,81,0,10,773,80,29,17,(X),(X),92.9,2,79.6,3.6,8.3,2.1,82,3,8.1,3.6,64.1,3.6,0.1,0.2,3.5,1.7,0,1.3,7.1,2,90.2,2.2,0.5,0.5,89.7,2.2,77.6,3.6,13.7,3.8,58.3,4.7,22.1,4.5,9.8,2.2,(X),(X),1.5,2.4,60.6,14.3,38,14,(X),(X),0.8,1.1,87.9,4.6,11.3,4.3,(X),(X),0,2.8,96.4,2.1,3.6,2.1
1400000US31155968500,"Census Tract 9685, Saunders County, Nebraska",1297,101,1147,105,951,96,129,42,978,103,92,52,762,104,17,27,43,37,0,10,150,60,1011,93,4,7,1007,93,799,110,119,55,836,81,30,26,286,75,222,71,0,10,93,51,129,58,563,101,4,7,437,90,122,52,512,80,0,10,477,80,35,19,(X),(X),88.4,4.5,73.3,5.8,9.9,3.2,75.4,5.4,7.1,3.9,58.8,6.7,1.3,2.1,3.3,2.9,0,1.7,11.6,4.5,77.9,5.1,0.3,0.5,77.6,5,61.6,6.5,9.2,4.1,64.5,5.1,2.3,2,22.1,5.1,(X),(X),0,9.6,41.9,18.1,58.1,18.1,(X),(X),0.7,1.3,77.6,8.1,21.7,8.4,(X),(X),0,4.3,93.2,3.7,6.8,3.7
1400000US31157952900,"Census Tract 9529, Scotts Bluff County, Nebraska",1065,87,903,83,717,84,86,42,777,80,103,50,571,84,20,21,3,6,0,10,162,67,814,90,15,16,799,89,568,91,201,76,477,92,142,46,251,79,180,77,7,10,85,46,88,52,606,89,0,10,468,77,138,57,279,67,8,12,246,68,25,24,(X),(X),84.8,5.8,67.3,7,8.1,3.9,73,6.5,9.7,4.5,53.6,7.7,1.9,2,0.3,0.6,0,2.1,15.2,5.8,76.4,6.8,1.4,1.5,75,7,53.3,8.1,18.9,6.9,44.8,8.4,13.3,4.4,23.6,6.8,(X),(X),3.9,5.7,47.2,17.9,48.9,18.1,(X),(X),0,3.6,77.2,8.3,22.8,8.3,(X),(X),2.9,4.2,88.2,9.6,9,8.8
1400000US31157953000,"Census Tract 9530, Scotts Bluff County, Nebraska",1362,86,1246,88,1010,96,174,60,1012,96,138,59,700,95,21,19,6,7,0,10,116,43,1096,84,0,10,1096,84,750,96,172,50,817,83,171,56,266,66,211,63,0,10,125,62,86,38,748,104,0,10,580,85,168,59,403,68,0,10,391,66,12,8,(X),(X),91.5,3.1,74.2,5.7,12.8,4.4,74.3,4.9,10.1,4.3,51.4,6.2,1.5,1.4,0.4,0.5,0,1.6,8.5,3.1,80.5,4.5,0,1.6,80.5,4.5,55.1,6.3,12.6,3.4,60,5.9,12.6,4.2,19.5,4.5,(X),(X),0,10.1,59.2,18.5,40.8,18.5,(X),(X),0,3,77.5,6.8,22.5,6.8,(X),(X),0,5.4,97,2,3,2
